category,0,1,bad_rate,column
8950,2,1,0.3333333333333333,X15
3334,2,1,0.3333333333333333,X15
20334,2,1,0.3333333333333333,X15
904,2,1,0.3333333333333333,X15
2886,2,1,0.3333333333333333,X15
940,2,1,0.3333333333333333,X15
2870,2,1,0.3333333333333333,X15
16908,2,1,0.3333333333333333,X15
2146,2,1,0.3333333333333333,X15
15369,2,1,0.3333333333333333,X15
13780,2,1,0.3333333333333333,X15
29584,2,1,0.3333333333333333,X15
291,14,7,0.3333333333333333,X15
29157,2,1,0.3333333333333333,X15
941,2,1,0.3333333333333333,X15
29035,2,1,0.3333333333333333,X15
930,2,1,0.3333333333333333,X15
28935,2,1,0.3333333333333333,X15
30097,2,1,0.3333333333333333,X15
792,9,4,0.3076923076923077,X15
-4,9,4,0.3076923076923077,X15
780,70,31,0.3069306930693069,X15
416,23,10,0.30303030303030304,X15
632,12,5,0.29411764705882354,X15
326,44,18,0.2903225806451613,X15
836,10,4,0.2857142857142857,X15
99,5,2,0.2857142857142857,X15
150,28,11,0.28205128205128205,X15
390,177,69,0.2804878048780488,X15
316,49,19,0.27941176470588236,X15
360,11,4,0.26666666666666666,X15
420,3,1,0.25,X15
248,3,1,0.25,X15
-36,3,1,0.25,X15
1473,12,4,0.25,X15
1261,18,6,0.25,X15
1672,3,1,0.25,X15
28809,3,1,0.25,X15
28945,3,1,0.25,X15
15525,3,1,0.25,X15
28914,3,1,0.25,X15
1430,3,1,0.25,X15
582,3,1,0.25,X15
590,3,1,0.25,X15
656,3,1,0.25,X15
51400,3,1,0.25,X15
-13,3,1,0.25,X15
580,6,2,0.25,X15
6849,3,1,0.25,X15
991,3,1,0.25,X15
1920,3,1,0.25,X15
8350,3,1,0.25,X15
5495,3,1,0.25,X15
17891,3,1,0.25,X15
50000,3,1,0.25,X15
1930,3,1,0.25,X15
850,6,2,0.25,X15
441,3,1,0.25,X15
207,3,1,0.25,X15
362,3,1,0.25,X15
398,3,1,0.25,X15
1300,3,1,0.25,X15
882,3,1,0.25,X15
3300,3,1,0.25,X15
0,2414,781,0.24444444444444444,X15
1000,25,8,0.24242424242424243,X15
264,13,4,0.23529411764705882,X15
-18,19,5,0.20833333333333334,X15
626,4,1,0.2,X15
740,4,1,0.2,X15
522,4,1,0.2,X15
666,4,1,0.2,X15
596,4,1,0.2,X15
480,4,1,0.2,X15
1467,4,1,0.2,X15
880,8,2,0.2,X15
19894,4,1,0.2,X15
17322,4,1,0.2,X15
976,4,1,0.2,X15
380,13,3,0.1875,X15
396,36,8,0.18181818181818182,X15
1080,5,1,0.16666666666666666,X15
476,5,1,0.16666666666666666,X15
8000,5,1,0.16666666666666666,X15
1900,5,1,0.16666666666666666,X15
20000,10,2,0.16666666666666666,X15
-9,5,1,0.16666666666666666,X15
330,10,2,0.16666666666666666,X15
-27,5,1,0.16666666666666666,X15
-1000,5,1,0.16666666666666666,X15
-1,21,4,0.16,X15
30000,6,1,0.14285714285714285,X15
240,6,1,0.14285714285714285,X15
2946,6,1,0.14285714285714285,X15
6000,6,1,0.14285714285714285,X15
-11,6,1,0.14285714285714285,X15
500,13,2,0.13333333333333333,X15
-2,20,3,0.13043478260869565,X15
389,7,1,0.125,X15
100,7,1,0.125,X15
-8,7,1,0.125,X15
900,7,1,0.125,X15
-6,7,1,0.125,X15
10000,15,2,0.11764705882352941,X15
20650,8,1,0.1111111111111111,X15
990,8,1,0.1111111111111111,X15
540,9,1,0.1,X15
700,9,1,0.1,X15
-20,9,1,0.1,X15
3000,10,1,0.09090909090909091,X15
-10,15,1,0.0625,X15
-3,26,1,0.037037037037037035,X15
-1037,1,0,0.0,X15
-1001,1,0,0.0,X15
170470,1,0,0.0,X15
170410,1,0,0.0,X15
170407,1,0,0.0,X15
17040,1,0,0.0,X15
1704,1,0,0.0,X15
170380,1,0,0.0,X15
17035,1,0,0.0,X15
170318,1,0,0.0,X15
1703,2,0,0.0,X15
17029,1,0,0.0,X15
170282,1,0,0.0,X15
17028,1,0,0.0,X15
17025,1,0,0.0,X15
170227,1,0,0.0,X15
99925,1,0,0.0,X15
9990,2,0,0.0,X15
17064,1,0,0.0,X15
17063,1,0,0.0,X15
170611,1,0,0.0,X15
170610,1,0,0.0,X15
17059,1,0,0.0,X15
170563,1,0,0.0,X15
17056,1,0,0.0,X15
170544,1,0,0.0,X15
170540,1,0,0.0,X15
17053,1,0,0.0,X15
17051,1,0,0.0,X15
17050,1,0,0.0,X15
1705,1,0,0.0,X15
170491,1,0,0.0,X15
170480,1,0,0.0,X15
17048,1,0,0.0,X15
17006,1,0,0.0,X15
170059,1,0,0.0,X15
170023,1,0,0.0,X15
170000,1,0,0.0,X15
17000,1,0,0.0,X15
1700,3,0,0.0,X15
17085,1,0,0.0,X15
170838,1,0,0.0,X15
17081,1,0,0.0,X15
1708,3,0,0.0,X15
170795,1,0,0.0,X15
17079,1,0,0.0,X15
170754,1,0,0.0,X15
170716,1,0,0.0,X15
170691,2,0,0.0,X15
170671,1,0,0.0,X15
17113,1,0,0.0,X15
171051,1,0,0.0,X15
171,1,0,0.0,X15
17094,1,0,0.0,X15
170915,1,0,0.0,X15
17091,1,0,0.0,X15
170873,1,0,0.0,X15
17087,2,0,0.0,X15
17022,1,0,0.0,X15
17018,1,0,0.0,X15
17016,1,0,0.0,X15
17014,1,0,0.0,X15
170107,1,0,0.0,X15
170102,1,0,0.0,X15
17008,1,0,0.0,X15
170063,1,0,0.0,X15
16976,1,0,0.0,X15
169728,1,0,0.0,X15
169726,1,0,0.0,X15
1714,2,0,0.0,X15
171391,1,0,0.0,X15
17139,1,0,0.0,X15
17136,1,0,0.0,X15
171340,1,0,0.0,X15
171274,1,0,0.0,X15
17127,1,0,0.0,X15
17125,1,0,0.0,X15
171244,1,0,0.0,X15
171239,1,0,0.0,X15
1712,2,0,0.0,X15
17118,1,0,0.0,X15
171146,1,0,0.0,X15
171579,1,0,0.0,X15
171573,1,0,0.0,X15
171572,1,0,0.0,X15
1715,1,0,0.0,X15
171475,1,0,0.0,X15
17145,1,0,0.0,X15
17140,1,0,0.0,X15
170,2,0,0.0,X15
16995,2,0,0.0,X15
169901,1,0,0.0,X15
16989,1,0,0.0,X15
169878,1,0,0.0,X15
16986,1,0,0.0,X15
16983,1,0,0.0,X15
169821,1,0,0.0,X15
1698,1,0,0.0,X15
171669,1,0,0.0,X15
171667,1,0,0.0,X15
171664,1,0,0.0,X15
1697,1,0,0.0,X15
16966,1,0,0.0,X15
169632,1,0,0.0,X15
16962,1,0,0.0,X15
169593,1,0,0.0,X15
16958,1,0,0.0,X15
16956,1,0,0.0,X15
16953,1,0,0.0,X15
16952,1,0,0.0,X15
16951,1,0,0.0,X15
169495,1,0,0.0,X15
17165,1,0,0.0,X15
17158,1,0,0.0,X15
172065,1,0,0.0,X15
172058,1,0,0.0,X15
17205,1,0,0.0,X15
17203,1,0,0.0,X15
1720,2,0,0.0,X15
17198,1,0,0.0,X15
17194,1,0,0.0,X15
171908,1,0,0.0,X15
1719,2,0,0.0,X15
17188,1,0,0.0,X15
17187,1,0,0.0,X15
17175,1,0,0.0,X15
17171,1,0,0.0,X15
17170,1,0,0.0,X15
1717,1,0,0.0,X15
17168,1,0,0.0,X15
17246,1,0,0.0,X15
17245,2,0,0.0,X15
172417,1,0,0.0,X15
172344,1,0,0.0,X15
172297,1,0,0.0,X15
172281,1,0,0.0,X15
17228,1,0,0.0,X15
17227,1,0,0.0,X15
172263,1,0,0.0,X15
172200,1,0,0.0,X15
172167,1,0,0.0,X15
17215,1,0,0.0,X15
172136,1,0,0.0,X15
172124,1,0,0.0,X15
17212,1,0,0.0,X15
172072,1,0,0.0,X15
16927,1,0,0.0,X15
16926,1,0,0.0,X15
17267,1,0,0.0,X15
17266,1,0,0.0,X15
17264,1,0,0.0,X15
17262,1,0,0.0,X15
172615,1,0,0.0,X15
172612,1,0,0.0,X15
1726,1,0,0.0,X15
172574,1,0,0.0,X15
17257,1,0,0.0,X15
17255,2,0,0.0,X15
17253,1,0,0.0,X15
17252,1,0,0.0,X15
172515,1,0,0.0,X15
1725,1,0,0.0,X15
1728,3,0,0.0,X15
172772,1,0,0.0,X15
172732,1,0,0.0,X15
172722,1,0,0.0,X15
1727,1,0,0.0,X15
172674,1,0,0.0,X15
16949,1,0,0.0,X15
16948,1,0,0.0,X15
16945,1,0,0.0,X15
16942,1,0,0.0,X15
16941,1,0,0.0,X15
169371,1,0,0.0,X15
169365,1,0,0.0,X15
16931,1,0,0.0,X15
1693,2,0,0.0,X15
169291,1,0,0.0,X15
16905,1,0,0.0,X15
169038,1,0,0.0,X15
17314,1,0,0.0,X15
173102,1,0,0.0,X15
17305,1,0,0.0,X15
173045,1,0,0.0,X15
1730,1,0,0.0,X15
173,2,0,0.0,X15
17297,1,0,0.0,X15
172936,1,0,0.0,X15
172925,1,0,0.0,X15
1729,2,0,0.0,X15
17289,1,0,0.0,X15
17287,1,0,0.0,X15
17281,2,0,0.0,X15
17280,1,0,0.0,X15
173283,1,0,0.0,X15
17328,2,0,0.0,X15
17327,1,0,0.0,X15
17326,1,0,0.0,X15
173246,1,0,0.0,X15
17321,1,0,0.0,X15
1732,2,0,0.0,X15
1692,2,0,0.0,X15
169198,1,0,0.0,X15
16916,1,0,0.0,X15
169140,1,0,0.0,X15
169138,1,0,0.0,X15
169133,1,0,0.0,X15
16913,1,0,0.0,X15
16910,1,0,0.0,X15
16907,1,0,0.0,X15
17364,1,0,0.0,X15
17360,2,0,0.0,X15
1736,1,0,0.0,X15
173547,1,0,0.0,X15
17350,1,0,0.0,X15
173455,1,0,0.0,X15
173454,1,0,0.0,X15
17345,1,0,0.0,X15
17344,1,0,0.0,X15
17342,1,0,0.0,X15
1734,1,0,0.0,X15
17337,1,0,0.0,X15
173334,1,0,0.0,X15
17333,1,0,0.0,X15
173310,1,0,0.0,X15
17329,1,0,0.0,X15
17376,1,0,0.0,X15
173743,1,0,0.0,X15
17373,1,0,0.0,X15
17371,1,0,0.0,X15
17368,1,0,0.0,X15
169009,1,0,0.0,X15
16900,1,0,0.0,X15
168983,1,0,0.0,X15
16898,1,0,0.0,X15
16894,1,0,0.0,X15
168935,1,0,0.0,X15
168915,1,0,0.0,X15
16888,1,0,0.0,X15
16887,1,0,0.0,X15
16885,2,0,0.0,X15
168828,1,0,0.0,X15
174074,1,0,0.0,X15
17407,1,0,0.0,X15
17406,2,0,0.0,X15
17405,1,0,0.0,X15
17401,1,0,0.0,X15
17400,1,0,0.0,X15
1740,3,0,0.0,X15
174,2,0,0.0,X15
173922,1,0,0.0,X15
17392,1,0,0.0,X15
17391,1,0,0.0,X15
173907,1,0,0.0,X15
173856,1,0,0.0,X15
173810,1,0,0.0,X15
173806,1,0,0.0,X15
1738,1,0,0.0,X15
17439,1,0,0.0,X15
17437,1,0,0.0,X15
17434,2,0,0.0,X15
174330,1,0,0.0,X15
174315,1,0,0.0,X15
17431,1,0,0.0,X15
1743,2,0,0.0,X15
17426,1,0,0.0,X15
17424,1,0,0.0,X15
17421,1,0,0.0,X15
17420,1,0,0.0,X15
1742,1,0,0.0,X15
17419,1,0,0.0,X15
174189,1,0,0.0,X15
17412,1,0,0.0,X15
174117,1,0,0.0,X15
16866,1,0,0.0,X15
16865,1,0,0.0,X15
17470,1,0,0.0,X15
174675,1,0,0.0,X15
174643,1,0,0.0,X15
1746,1,0,0.0,X15
17459,1,0,0.0,X15
17453,1,0,0.0,X15
174500,1,0,0.0,X15
1745,1,0,0.0,X15
174488,1,0,0.0,X15
17446,1,0,0.0,X15
17445,1,0,0.0,X15
17443,1,0,0.0,X15
17441,1,0,0.0,X15
174397,1,0,0.0,X15
174825,1,0,0.0,X15
17482,1,0,0.0,X15
17480,1,0,0.0,X15
174764,1,0,0.0,X15
17475,1,0,0.0,X15
174749,1,0,0.0,X15
174717,1,0,0.0,X15
17471,1,0,0.0,X15
168814,1,0,0.0,X15
1688,1,0,0.0,X15
16876,1,0,0.0,X15
168743,1,0,0.0,X15
1687,1,0,0.0,X15
16869,1,0,0.0,X15
168683,1,0,0.0,X15
168664,1,0,0.0,X15
1683,1,0,0.0,X15
175197,1,0,0.0,X15
17518,1,0,0.0,X15
175170,1,0,0.0,X15
175152,1,0,0.0,X15
175130,1,0,0.0,X15
17510,1,0,0.0,X15
1751,1,0,0.0,X15
175091,1,0,0.0,X15
17509,1,0,0.0,X15
17506,2,0,0.0,X15
175030,1,0,0.0,X15
17500,1,0,0.0,X15
175,1,0,0.0,X15
17496,2,0,0.0,X15
174907,1,0,0.0,X15
1753,1,0,0.0,X15
17527,1,0,0.0,X15
175268,1,0,0.0,X15
175252,1,0,0.0,X15
175248,1,0,0.0,X15
17523,1,0,0.0,X15
16864,1,0,0.0,X15
168608,1,0,0.0,X15
168601,1,0,0.0,X15
1686,2,0,0.0,X15
16859,2,0,0.0,X15
168511,1,0,0.0,X15
16846,1,0,0.0,X15
16842,1,0,0.0,X15
168389,1,0,0.0,X15
168301,1,0,0.0,X15
17568,1,0,0.0,X15
17567,1,0,0.0,X15
17562,2,0,0.0,X15
1756,2,0,0.0,X15
175557,1,0,0.0,X15
175540,1,0,0.0,X15
17550,1,0,0.0,X15
1755,2,0,0.0,X15
175487,1,0,0.0,X15
17548,1,0,0.0,X15
175407,1,0,0.0,X15
17539,1,0,0.0,X15
17538,1,0,0.0,X15
175369,1,0,0.0,X15
17535,1,0,0.0,X15
17530,2,0,0.0,X15
1681,2,0,0.0,X15
168094,1,0,0.0,X15
168074,1,0,0.0,X15
16807,1,0,0.0,X15
16806,1,0,0.0,X15
168015,1,0,0.0,X15
17604,1,0,0.0,X15
17603,1,0,0.0,X15
176,1,0,0.0,X15
17599,1,0,0.0,X15
175967,1,0,0.0,X15
17588,1,0,0.0,X15
175871,1,0,0.0,X15
17571,1,0,0.0,X15
175705,1,0,0.0,X15
1757,1,0,0.0,X15
16767,1,0,0.0,X15
17633,1,0,0.0,X15
17623,3,0,0.0,X15
17620,1,0,0.0,X15
176156,1,0,0.0,X15
17612,1,0,0.0,X15
1761,2,0,0.0,X15
176099,1,0,0.0,X15
168200,1,0,0.0,X15
16820,1,0,0.0,X15
1682,2,0,0.0,X15
168187,1,0,0.0,X15
16815,1,0,0.0,X15
168146,1,0,0.0,X15
168145,1,0,0.0,X15
168142,1,0,0.0,X15
17650,1,0,0.0,X15
17647,2,0,0.0,X15
176439,1,0,0.0,X15
1764,2,0,0.0,X15
17638,1,0,0.0,X15
17636,1,0,0.0,X15
168014,1,0,0.0,X15
1680,1,0,0.0,X15
167983,1,0,0.0,X15
16798,1,0,0.0,X15
167905,1,0,0.0,X15
167832,1,0,0.0,X15
1678,1,0,0.0,X15
167776,1,0,0.0,X15
16776,1,0,0.0,X15
16773,2,0,0.0,X15
16738,1,0,0.0,X15
177,2,0,0.0,X15
176943,1,0,0.0,X15
17692,1,0,0.0,X15
176900,1,0,0.0,X15
1769,2,0,0.0,X15
176893,1,0,0.0,X15
17687,1,0,0.0,X15
176859,1,0,0.0,X15
17684,1,0,0.0,X15
17676,1,0,0.0,X15
176737,1,0,0.0,X15
176618,1,0,0.0,X15
1766,1,0,0.0,X15
17653,1,0,0.0,X15
176527,1,0,0.0,X15
177054,1,0,0.0,X15
17705,2,0,0.0,X15
17702,1,0,0.0,X15
17701,1,0,0.0,X15
1770,2,0,0.0,X15
167640,1,0,0.0,X15
16764,1,0,0.0,X15
16760,1,0,0.0,X15
16757,1,0,0.0,X15
16753,1,0,0.0,X15
1675,1,0,0.0,X15
16749,1,0,0.0,X15
167482,1,0,0.0,X15
16748,1,0,0.0,X15
167458,1,0,0.0,X15
16741,2,0,0.0,X15
177363,1,0,0.0,X15
17735,1,0,0.0,X15
17734,1,0,0.0,X15
17729,1,0,0.0,X15
17728,1,0,0.0,X15
17727,1,0,0.0,X15
17726,1,0,0.0,X15
177252,1,0,0.0,X15
17723,1,0,0.0,X15
17722,1,0,0.0,X15
1772,1,0,0.0,X15
177197,1,0,0.0,X15
17716,1,0,0.0,X15
17711,2,0,0.0,X15
17710,1,0,0.0,X15
1771,1,0,0.0,X15
177590,1,0,0.0,X15
17759,2,0,0.0,X15
177580,1,0,0.0,X15
17758,1,0,0.0,X15
17755,1,0,0.0,X15
177544,1,0,0.0,X15
17754,1,0,0.0,X15
177535,1,0,0.0,X15
17751,1,0,0.0,X15
177506,1,0,0.0,X15
17748,1,0,0.0,X15
177475,1,0,0.0,X15
177460,1,0,0.0,X15
17746,1,0,0.0,X15
17743,1,0,0.0,X15
1774,1,0,0.0,X15
177952,1,0,0.0,X15
177934,1,0,0.0,X15
17793,1,0,0.0,X15
17791,1,0,0.0,X15
1779,1,0,0.0,X15
177895,1,0,0.0,X15
17789,2,0,0.0,X15
177878,1,0,0.0,X15
177870,1,0,0.0,X15
17782,1,0,0.0,X15
1778,2,0,0.0,X15
17776,1,0,0.0,X15
17769,2,0,0.0,X15
17767,1,0,0.0,X15
17760,1,0,0.0,X15
177595,1,0,0.0,X15
167103,1,0,0.0,X15
1671,1,0,0.0,X15
16707,1,0,0.0,X15
16706,1,0,0.0,X15
178179,1,0,0.0,X15
17812,1,0,0.0,X15
17810,1,0,0.0,X15
1781,1,0,0.0,X15
17808,1,0,0.0,X15
17804,1,0,0.0,X15
17803,1,0,0.0,X15
17802,1,0,0.0,X15
17801,1,0,0.0,X15
1780,2,0,0.0,X15
177965,1,0,0.0,X15
177963,1,0,0.0,X15
17834,1,0,0.0,X15
17833,2,0,0.0,X15
17830,1,0,0.0,X15
1783,2,0,0.0,X15
17827,2,0,0.0,X15
178214,1,0,0.0,X15
1782,1,0,0.0,X15
16730,1,0,0.0,X15
167287,1,0,0.0,X15
16727,1,0,0.0,X15
16724,1,0,0.0,X15
16723,1,0,0.0,X15
167209,1,0,0.0,X15
167201,1,0,0.0,X15
167163,1,0,0.0,X15
167142,1,0,0.0,X15
17863,1,0,0.0,X15
17856,1,0,0.0,X15
17855,1,0,0.0,X15
17853,1,0,0.0,X15
17852,1,0,0.0,X15
17850,1,0,0.0,X15
17849,1,0,0.0,X15
17848,1,0,0.0,X15
178468,1,0,0.0,X15
17844,1,0,0.0,X15
178410,1,0,0.0,X15
17839,1,0,0.0,X15
17838,1,0,0.0,X15
17837,1,0,0.0,X15
178367,1,0,0.0,X15
17836,1,0,0.0,X15
178738,1,0,0.0,X15
17873,1,0,0.0,X15
17871,1,0,0.0,X15
17870,1,0,0.0,X15
17867,1,0,0.0,X15
178664,1,0,0.0,X15
17865,1,0,0.0,X15
167049,1,0,0.0,X15
167029,1,0,0.0,X15
167013,1,0,0.0,X15
167,2,0,0.0,X15
166969,1,0,0.0,X15
166942,1,0,0.0,X15
16694,2,0,0.0,X15
166861,1,0,0.0,X15
166818,1,0,0.0,X15
17912,2,0,0.0,X15
1791,1,0,0.0,X15
179086,1,0,0.0,X15
179052,1,0,0.0,X15
17903,2,0,0.0,X15
179026,1,0,0.0,X15
17900,1,0,0.0,X15
178984,1,0,0.0,X15
17895,1,0,0.0,X15
178907,1,0,0.0,X15
17889,1,0,0.0,X15
17888,1,0,0.0,X15
17886,1,0,0.0,X15
1788,1,0,0.0,X15
17878,1,0,0.0,X15
17875,1,0,0.0,X15
1666,1,0,0.0,X15
1795,1,0,0.0,X15
17945,1,0,0.0,X15
1794,1,0,0.0,X15
179380,1,0,0.0,X15
17934,1,0,0.0,X15
17930,2,0,0.0,X15
17929,1,0,0.0,X15
17926,1,0,0.0,X15
17923,1,0,0.0,X15
179213,1,0,0.0,X15
17920,1,0,0.0,X15
17918,2,0,0.0,X15
179175,1,0,0.0,X15
17917,1,0,0.0,X15
17916,1,0,0.0,X15
179686,1,0,0.0,X15
17967,3,0,0.0,X15
17965,1,0,0.0,X15
17963,1,0,0.0,X15
1796,2,0,0.0,X15
17958,1,0,0.0,X15
17956,2,0,0.0,X15
17955,1,0,0.0,X15
16678,1,0,0.0,X15
16676,1,0,0.0,X15
166755,1,0,0.0,X15
16673,1,0,0.0,X15
16672,1,0,0.0,X15
1667,1,0,0.0,X15
16668,2,0,0.0,X15
166654,1,0,0.0,X15
180,2,0,0.0,X15
18,1,0,0.0,X15
17992,1,0,0.0,X15
1799,2,0,0.0,X15
17989,2,0,0.0,X15
17987,1,0,0.0,X15
17982,1,0,0.0,X15
1798,3,0,0.0,X15
17979,1,0,0.0,X15
17978,1,0,0.0,X15
17974,1,0,0.0,X15
179717,1,0,0.0,X15
1797,2,0,0.0,X15
179698,1,0,0.0,X15
179690,1,0,0.0,X15
17969,1,0,0.0,X15
16635,1,0,0.0,X15
18029,2,0,0.0,X15
18026,1,0,0.0,X15
18025,2,0,0.0,X15
18019,1,0,0.0,X15
18014,1,0,0.0,X15
180132,1,0,0.0,X15
180127,1,0,0.0,X15
180117,1,0,0.0,X15
180101,1,0,0.0,X15
18010,1,0,0.0,X15
180090,1,0,0.0,X15
18009,1,0,0.0,X15
18005,1,0,0.0,X15
18000,1,0,0.0,X15
1800,8,0,0.0,X15
18035,1,0,0.0,X15
180346,1,0,0.0,X15
18030,1,0,0.0,X15
1803,1,0,0.0,X15
16659,1,0,0.0,X15
166589,1,0,0.0,X15
16658,1,0,0.0,X15
166507,1,0,0.0,X15
1665,4,0,0.0,X15
166464,1,0,0.0,X15
166437,1,0,0.0,X15
16643,2,0,0.0,X15
16639,2,0,0.0,X15
16638,2,0,0.0,X15
166364,1,0,0.0,X15
16636,1,0,0.0,X15
18073,1,0,0.0,X15
1807,1,0,0.0,X15
18069,1,0,0.0,X15
180647,1,0,0.0,X15
18061,1,0,0.0,X15
1806,1,0,0.0,X15
180598,1,0,0.0,X15
18059,1,0,0.0,X15
18056,1,0,0.0,X15
18051,1,0,0.0,X15
180508,1,0,0.0,X15
1805,1,0,0.0,X15
180488,1,0,0.0,X15
18048,1,0,0.0,X15
18045,1,0,0.0,X15
18040,2,0,0.0,X15
1662,1,0,0.0,X15
166199,1,0,0.0,X15
16617,1,0,0.0,X15
16610,1,0,0.0,X15
180882,1,0,0.0,X15
18088,1,0,0.0,X15
18087,2,0,0.0,X15
180867,1,0,0.0,X15
18085,1,0,0.0,X15
18084,1,0,0.0,X15
18082,1,0,0.0,X15
18079,1,0,0.0,X15
180784,1,0,0.0,X15
18077,1,0,0.0,X15
180759,1,0,0.0,X15
180746,1,0,0.0,X15
18103,1,0,0.0,X15
18102,2,0,0.0,X15
181002,1,0,0.0,X15
1810,1,0,0.0,X15
1809,1,0,0.0,X15
180891,1,0,0.0,X15
16633,1,0,0.0,X15
1663,1,0,0.0,X15
166291,1,0,0.0,X15
166282,1,0,0.0,X15
16625,1,0,0.0,X15
16624,1,0,0.0,X15
16623,1,0,0.0,X15
166227,2,0,0.0,X15
16622,1,0,0.0,X15
166204,1,0,0.0,X15
181348,1,0,0.0,X15
18133,1,0,0.0,X15
18132,1,0,0.0,X15
18130,1,0,0.0,X15
1813,1,0,0.0,X15
18127,2,0,0.0,X15
181257,1,0,0.0,X15
18125,1,0,0.0,X15
18124,1,0,0.0,X15
181235,1,0,0.0,X15
1812,1,0,0.0,X15
18118,1,0,0.0,X15
181156,1,0,0.0,X15
181147,1,0,0.0,X15
18107,2,0,0.0,X15
18104,1,0,0.0,X15
18157,3,0,0.0,X15
18156,1,0,0.0,X15
181559,1,0,0.0,X15
18155,2,0,0.0,X15
18154,1,0,0.0,X15
18151,1,0,0.0,X15
18150,2,0,0.0,X15
1815,1,0,0.0,X15
181491,1,0,0.0,X15
18145,1,0,0.0,X15
18141,1,0,0.0,X15
1814,1,0,0.0,X15
181370,1,0,0.0,X15
18136,1,0,0.0,X15
181352,1,0,0.0,X15
181350,1,0,0.0,X15
165911,1,0,0.0,X15
16591,1,0,0.0,X15
16589,1,0,0.0,X15
165863,1,0,0.0,X15
18175,1,0,0.0,X15
181702,1,0,0.0,X15
18169,1,0,0.0,X15
18168,1,0,0.0,X15
18166,1,0,0.0,X15
18165,1,0,0.0,X15
181625,1,0,0.0,X15
18161,2,0,0.0,X15
181608,1,0,0.0,X15
1816,1,0,0.0,X15
181592,1,0,0.0,X15
18158,1,0,0.0,X15
181857,1,0,0.0,X15
18184,1,0,0.0,X15
181801,1,0,0.0,X15
18180,2,0,0.0,X15
1818,1,0,0.0,X15
18178,1,0,0.0,X15
16604,1,0,0.0,X15
166031,1,0,0.0,X15
16603,2,0,0.0,X15
166023,1,0,0.0,X15
16600,2,0,0.0,X15
1660,1,0,0.0,X15
166,1,0,0.0,X15
16599,1,0,0.0,X15
16594,2,0,0.0,X15
16592,1,0,0.0,X15
182101,1,0,0.0,X15
1821,1,0,0.0,X15
18207,1,0,0.0,X15
182027,1,0,0.0,X15
18202,1,0,0.0,X15
18201,1,0,0.0,X15
182,1,0,0.0,X15
181994,1,0,0.0,X15
18197,1,0,0.0,X15
181957,1,0,0.0,X15
181945,1,0,0.0,X15
18191,1,0,0.0,X15
18190,1,0,0.0,X15
1819,1,0,0.0,X15
181878,1,0,0.0,X15
18187,1,0,0.0,X15
165622,1,0,0.0,X15
16561,1,0,0.0,X15
165604,1,0,0.0,X15
165592,1,0,0.0,X15
18237,1,0,0.0,X15
18235,1,0,0.0,X15
18230,1,0,0.0,X15
1823,4,0,0.0,X15
18224,1,0,0.0,X15
182224,1,0,0.0,X15
1822,2,0,0.0,X15
18217,1,0,0.0,X15
18216,1,0,0.0,X15
182159,1,0,0.0,X15
182112,1,0,0.0,X15
182106,1,0,0.0,X15
182604,1,0,0.0,X15
18258,3,0,0.0,X15
18252,1,0,0.0,X15
182484,1,0,0.0,X15
18247,1,0,0.0,X15
18243,1,0,0.0,X15
182381,1,0,0.0,X15
16584,1,0,0.0,X15
16576,1,0,0.0,X15
165741,1,0,0.0,X15
16574,1,0,0.0,X15
165713,1,0,0.0,X15
165696,1,0,0.0,X15
165686,1,0,0.0,X15
16567,1,0,0.0,X15
16566,1,0,0.0,X15
18275,1,0,0.0,X15
18268,1,0,0.0,X15
182672,1,0,0.0,X15
16555,1,0,0.0,X15
16553,1,0,0.0,X15
165491,1,0,0.0,X15
16549,2,0,0.0,X15
165476,1,0,0.0,X15
165452,1,0,0.0,X15
16544,1,0,0.0,X15
165431,1,0,0.0,X15
165345,1,0,0.0,X15
16531,1,0,0.0,X15
18265,2,0,0.0,X15
18264,1,0,0.0,X15
182629,1,0,0.0,X15
183050,1,0,0.0,X15
18305,1,0,0.0,X15
18304,2,0,0.0,X15
18302,1,0,0.0,X15
183013,1,0,0.0,X15
18301,1,0,0.0,X15
18299,1,0,0.0,X15
182958,1,0,0.0,X15
18295,1,0,0.0,X15
182942,1,0,0.0,X15
18290,1,0,0.0,X15
1829,1,0,0.0,X15
182889,1,0,0.0,X15
182856,1,0,0.0,X15
1828,1,0,0.0,X15
182763,1,0,0.0,X15
16504,1,0,0.0,X15
165014,1,0,0.0,X15
18343,1,0,0.0,X15
1834,1,0,0.0,X15
18339,1,0,0.0,X15
18335,3,0,0.0,X15
1833,1,0,0.0,X15
18327,2,0,0.0,X15
18325,2,0,0.0,X15
18323,1,0,0.0,X15
18321,1,0,0.0,X15
18317,1,0,0.0,X15
183117,1,0,0.0,X15
18311,1,0,0.0,X15
18310,2,0,0.0,X15
18306,1,0,0.0,X15
18351,1,0,0.0,X15
18349,1,0,0.0,X15
18347,1,0,0.0,X15
18346,1,0,0.0,X15
183454,1,0,0.0,X15
18345,1,0,0.0,X15
1653,1,0,0.0,X15
16528,1,0,0.0,X15
16525,1,0,0.0,X15
165246,1,0,0.0,X15
16524,2,0,0.0,X15
16522,1,0,0.0,X15
165177,1,0,0.0,X15
16512,1,0,0.0,X15
16509,1,0,0.0,X15
16508,1,0,0.0,X15
18396,1,0,0.0,X15
18395,2,0,0.0,X15
18394,2,0,0.0,X15
18393,1,0,0.0,X15
