Unnamed: 0,Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Risk,saving_low,saving_med,saving_high,credit_low,credit_med,credit_high,rule_high_risk_1,rule_high_risk_2,rule_low_risk_1,rule_low_risk_2,rule_low_risk_3
347,23,female,0,rent,quite rich,moderate,3758,24,radio/TV,0,0.0,0.0,1.0,0.0,0.44816342209718485,0.8703675686762259,0.0,0.0,0.0,0.0,0.44816342209718485
348,34,male,1,own,moderate,,1743,6,business,0,0.0,0.0,1.0,0.6042976932868996,0.778843387444579,0.0,0.0,0.0,0.6042976932868996,0.0,0.778843387444579
349,32,male,2,free,rich,moderate,1136,9,education,1,0.0,0.0,1.0,1.0,0.5459863816837109,0.0,0.0,0.0,1.0,0.0,0.5459863816837109
350,23,female,2,rent,little,,1236,9,domestic appliances,0,0.0,1.0,0.0,1.0,0.5843483266196036,0.0,0.0,0.0,0.0,1.0,0.0
351,29,female,2,own,little,moderate,959,9,furniture/equipment,1,0.0,1.0,0.0,1.0,0.478085739147181,0.0,0.0,0.0,0.0,1.0,0.0
352,38,male,3,own,,,3229,18,car,0,1.0,0.0,0.0,0.0,0.6510981108080567,0.5502949626075964,0.5502949626075964,0.6510981108080567,0.0,0.0,0.0
353,28,male,2,rent,little,little,6199,12,radio/TV,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
354,46,male,2,free,quite rich,,727,10,education,0,0.0,0.0,1.0,1.0,0.3890860268959102,0.0,0.0,0.0,1.0,0.0,0.3890860268959102
355,23,male,1,own,little,moderate,1246,24,car,1,0.0,1.0,0.0,1.0,0.5881845211131929,0.0,0.0,0.0,0.0,1.0,0.0
356,49,male,2,own,,,2331,12,radio/TV,0,1.0,0.0,0.0,0.0,0.9955883763323724,0.006958100131926727,0.006958100131926727,0.9955883763323724,0.0,0.0,0.0
357,26,male,3,own,little,,4463,36,radio/TV,1,0.0,1.0,0.0,0.0,0.1777117102991419,1.0,0.0,0.0,0.0,0.0,0.0
358,28,male,2,own,little,,776,12,radio/TV,0,0.0,1.0,0.0,1.0,0.4078833799144975,0.0,0.0,0.0,0.0,1.0,0.0
359,23,female,2,rent,little,little,2406,30,furniture/equipment,1,0.0,1.0,0.0,0.0,0.9668169176304529,0.05233701403579669,0.0,0.0,0.0,0.0,0.0
360,61,male,2,free,,moderate,1239,18,education,0,1.0,0.0,0.0,1.0,0.5854991849676803,0.0,0.0,0.5854991849676803,0.0,0.0,0.0
361,37,male,3,own,,rich,3399,12,radio/TV,0,1.0,0.0,0.0,0.0,0.5858828044170392,0.653153834123035,0.653153834123035,0.5858828044170392,0.0,0.0,0.0
362,36,female,2,own,little,rich,2247,12,car,0,0.0,1.0,0.0,0.07599580704822242,0.9721875899214778,0.0,0.0,0.0,0.0,0.07599580704822242,0.0
363,21,male,2,rent,little,,1766,6,furniture/equipment,0,0.0,1.0,0.0,0.5801886786371188,0.7876666347798345,0.0,0.0,0.0,0.0,0.5801886786371188,0.0
364,25,male,0,own,little,little,2473,18,furniture/equipment,1,0.0,1.0,0.0,0.0,0.9411144145234048,0.0928755104565872,0.0,0.0,0.0,0.0,0.0
365,36,male,2,own,little,,1542,12,business,0,0.0,1.0,0.0,0.8149895169654198,0.701735878123435,0.0,0.0,0.0,0.0,0.8149895169654198,0.0
366,27,male,2,own,little,,3850,18,car,0,0.0,1.0,0.0,0.0,0.41287043275616364,0.9260323697316397,0.0,0.0,0.0,0.0,0.0
367,22,female,2,rent,little,little,3650,18,furniture/equipment,0,0.0,1.0,0.0,0.0,0.4895943226279489,0.8050219326546532,0.0,0.0,0.0,0.0,0.0
368,42,male,2,own,little,little,3446,36,furniture/equipment,1,0.0,1.0,0.0,0.0,0.5678526902971698,0.6815912868361268,0.0,0.0,0.0,0.0,0.0
369,40,female,2,rent,little,moderate,3001,18,furniture/equipment,0,0.0,1.0,0.0,0.0,0.7385633452618918,0.41234306433983176,0.0,0.0,0.0,0.0,0.0
370,36,male,2,own,,,3079,36,car,0,1.0,0.0,0.0,0.0,0.7086410282118956,0.4595371347998565,0.4595371347998565,0.7086410282118956,0.0,0.0,0.0
371,33,male,2,own,little,,6070,18,radio/TV,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
372,23,female,2,rent,little,,2146,10,furniture/equipment,0,0.0,1.0,0.0,0.18186582790160816,0.9334420255362263,0.0,0.0,0.0,0.0,0.18186582790160816,0.0
373,63,male,3,free,,,13756,60,car,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
374,60,female,3,free,moderate,moderate,14782,60,vacation/others,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
375,37,female,2,rent,little,little,7685,48,business,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
376,34,male,2,own,little,,2320,18,radio/TV,0,0.0,1.0,0.0,0.0,0.9998081902753205,0.0003025260926924664,0.0,0.0,0.0,0.0,0.0
377,36,male,2,free,,,846,7,radio/TV,0,1.0,0.0,0.0,1.0,0.43473674136962237,0.0,0.0,0.43473674136962237,0.0,0.0,0.0
378,57,male,3,free,little,moderate,14318,36,car,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
379,52,female,1,own,moderate,,362,6,car,0,0.0,0.0,1.0,1.0,0.2490649278799022,0.0,0.0,0.0,1.0,0.0,0.2490649278799022
380,39,male,2,own,,little,2212,20,furniture/equipment,0,1.0,0.0,0.0,0.11268343803701945,0.9587609091939154,0.0,0.0,0.9587609091939154,0.0,0.0,0.0
381,38,female,3,free,little,moderate,12976,18,car,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
382,25,female,2,rent,,,1283,22,car,0,1.0,0.0,0.0,1.0,0.6023784407394731,0.0,0.0,0.6023784407394731,0.0,0.0,0.0
383,26,male,2,own,little,rich,1330,12,car,0,0.0,1.0,0.0,1.0,0.6204085548593427,0.0,0.0,0.0,0.0,1.0,0.0
384,26,male,1,own,moderate,,4272,30,business,0,0.0,0.0,1.0,0.0,0.2509830251266968,1.0,0.0,0.0,0.0,0.0,0.2509830251266968
385,25,female,2,own,little,,2238,18,radio/TV,0,0.0,1.0,0.0,0.08542976930248451,0.9687350148772476,0.0,0.0,0.0,0.0,0.08542976930248451,0.0
386,21,female,2,rent,,,1126,18,radio/TV,0,1.0,0.0,0.0,1.0,0.5421501871901218,0.0,0.0,0.5421501871901218,0.0,0.0,0.0
387,40,male,3,own,little,moderate,7374,18,furniture/equipment,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
388,27,male,2,own,quite rich,moderate,2326,15,business,0,0.0,0.0,1.0,0.0,0.997506473579167,0.0039328392050020635,0.0,0.0,0.0,0.0,0.997506473579167
389,27,female,2,own,little,,1449,9,business,0,0.0,1.0,0.0,0.9124737935927948,0.6660592693330548,0.0,0.0,0.0,0.0,0.9124737935927948,0.0
390,30,male,3,own,little,,1820,18,car,0,0.0,1.0,0.0,0.5235849051115462,0.8083820850452164,0.0,0.0,0.0,0.0,0.5235849051115462,0.0
391,19,female,1,rent,rich,moderate,983,12,furniture/equipment,0,0.0,0.0,1.0,1.0,0.48729260593179524,0.0,0.0,0.0,1.0,0.0,0.48729260593179524
392,39,male,3,free,little,little,3249,36,car,0,0.0,1.0,0.0,0.0,0.6434257218208782,0.5623960063152951,0.0,0.0,0.0,0.0,0.0
393,31,female,2,own,little,little,1957,6,radio/TV,0,0.0,1.0,0.0,0.37997903524111215,0.8609379496073892,0.0,0.0,0.0,0.0,0.37997903524111215,0.0
394,31,male,3,own,little,,2406,9,furniture/equipment,0,0.0,1.0,0.0,0.0,0.9668169176304529,0.05233701403579669,0.0,0.0,0.0,0.0,0.0
395,32,male,2,rent,moderate,moderate,11760,39,education,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
396,55,female,3,free,little,little,2578,12,furniture/equipment,0,0.0,1.0,0.0,0.0,0.9008343723407176,0.15640598992200513,0.0,0.0,0.0,0.0,0.0
397,46,male,2,own,little,little,2348,36,furniture/equipment,0,0.0,1.0,0.0,0.0,0.9890668456932706,0.017243987283470586,0.0,0.0,0.0,0.0,0.0
398,46,male,2,rent,little,moderate,1223,12,car,1,0.0,1.0,0.0,1.0,0.5793612737779376,0.0,0.0,0.0,0.0,1.0,0.0
399,43,female,1,own,rich,,1516,24,radio/TV,0,0.0,0.0,1.0,0.8422431856999547,0.6917617724401028,0.0,0.0,0.0,0.8422431856999547,0.0,0.6917617724401028
400,39,male,2,own,little,,1473,18,radio/TV,0,0.0,1.0,0.0,0.8873165609147625,0.6752661361176691,0.0,0.0,0.0,0.0,0.8873165609147625,0.0
401,28,male,2,own,,moderate,1887,18,business,0,1.0,0.0,0.0,0.4533542972187062,0.8340845881522645,0.0,0.0,0.8340845881522645,0.0,0.0,0.0
402,27,male,2,own,little,,8648,24,business,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
403,27,male,1,own,little,,802,14,car,0,0.0,1.0,0.0,1.0,0.41785748559782965,0.0,0.0,0.0,0.0,1.0,0.0
404,43,male,2,own,,moderate,2899,18,car,0,1.0,0.0,0.0,0.0,0.7776925290965023,0.3506277414305686,0.3506277414305686,0.7776925290965023,0.0,0.0,0.0
405,22,male,2,own,little,moderate,2039,24,radio/TV,1,0.0,1.0,0.0,0.29402515692450193,0.8923947444548213,0.0,0.0,0.0,0.0,0.29402515692450193,0.0
406,43,male,2,own,,,2197,24,car,0,1.0,0.0,0.0,0.1284067084607896,0.9530066174535315,0.0,0.0,0.9530066174535315,0.0,0.0,0.0
407,27,male,2,own,little,little,1053,15,radio/TV,0,0.0,1.0,0.0,1.0,0.5141459673869201,0.0,0.0,0.0,0.0,1.0,0.0
408,26,male,3,own,quite rich,,3235,24,radio/TV,0,0.0,0.0,1.0,0.0,0.6487963941119032,0.553925275719906,0.0,0.0,0.0,0.0,0.6487963941119032
409,28,male,2,own,quite rich,rich,939,12,car,1,0.0,0.0,1.0,1.0,0.4704133501600025,0.0,0.0,0.0,1.0,0.0,0.4704133501600025
410,20,female,2,own,little,moderate,1967,24,radio/TV,0,0.0,1.0,0.0,0.3694968549585987,0.8647741441009785,0.0,0.0,0.0,0.0,0.3694968549585987,0.0
411,35,male,3,own,little,,7253,33,car,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
412,42,male,3,own,little,,2292,12,business,1,0.0,1.0,0.0,0.028825995776911955,0.9894504651426296,0.0,0.0,0.0,0.0,0.028825995776911955,0.0
413,40,male,1,rent,quite rich,,1597,10,car,0,0.0,0.0,1.0,0.7573375254115959,0.7228349478381759,0.0,0.0,0.0,0.7573375254115959,0.0,0.7228349478381759
414,35,female,2,own,,little,1381,24,car,1,1.0,0.0,0.0,0.9837526195138862,0.6399731467766478,0.0,0.0,0.6399731467766478,0.0,0.0,0.0
415,35,male,2,own,little,,5842,36,car,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
416,33,male,1,own,little,little,2579,12,car,1,0.0,1.0,0.0,0.0,0.9004507528913587,0.15701104210739006,0.0,0.0,0.0,0.0,0.0
417,23,female,2,rent,,little,8471,18,education,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
418,31,female,3,own,quite rich,,2782,21,car,0,0.0,0.0,1.0,0.0,0.8225760046714967,0.2798366357405314,0.0,0.0,0.0,0.0,0.8225760046714967
419,33,female,2,own,,moderate,1042,18,car,1,1.0,0.0,0.0,1.0,0.5099261534439719,0.0,0.0,0.5099261534439719,0.0,0.0,0.0
420,20,female,2,rent,rich,,3186,15,car,0,0.0,0.0,1.0,0.0,0.6675937471304905,0.5242777186360443,0.0,0.0,0.0,0.0,0.6675937471304905
421,30,male,2,own,,moderate,2028,12,car,0,1.0,0.0,0.0,0.30555555523526673,0.888174930511873,0.0,0.0,0.888174930511873,0.0,0.0,0.0
422,47,male,1,own,little,moderate,958,12,car,0,0.0,1.0,0.0,1.0,0.47770211969782217,0.0,0.0,0.0,0.0,1.0,0.0
423,34,male,3,own,moderate,,1591,21,furniture/equipment,0,0.0,0.0,1.0,0.763626833581104,0.7205332311420223,0.0,0.0,0.0,0.763626833581104,0.0,0.7205332311420223
424,25,female,2,own,,moderate,2762,12,furniture/equipment,1,1.0,0.0,0.0,0.0,0.8302483936586752,0.26773559203283276,0.26773559203283276,0.8302483936586752,0.0,0.0,0.0
425,21,male,2,rent,little,moderate,2779,18,car,0,0.0,1.0,0.0,0.0,0.8237268630195734,0.27802147918437664,0.0,0.0,0.0,0.0,0.0
426,29,male,2,own,little,,2743,28,radio/TV,0,0.0,1.0,0.0,0.0,0.8375371631964947,0.2562396005105191,0.0,0.0,0.0,0.0,0.0
427,46,male,2,own,rich,,1149,18,radio/TV,0,0.0,0.0,1.0,1.0,0.550973434525377,0.0,0.0,0.0,1.0,0.0,0.550973434525377
428,20,male,2,own,little,,1313,9,furniture/equipment,0,0.0,1.0,0.0,1.0,0.6138870242202409,0.0,0.0,0.0,0.0,1.0,0.0
429,55,female,0,free,little,little,1190,18,repairs,1,0.0,1.0,0.0,1.0,0.566701831949093,0.0,0.0,0.0,0.0,1.0,0.0
430,74,male,1,own,little,,3448,5,business,0,0.0,1.0,0.0,0.0,0.5670854513984519,0.6828013912068968,0.0,0.0,0.0,0.0,0.0
431,29,male,3,own,little,moderate,11328,24,vacation/others,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
432,36,male,3,free,little,little,1872,6,furniture/equipment,0,0.0,1.0,0.0,0.4690775676424763,0.8283302964118806,0.0,0.0,0.0,0.0,0.4690775676424763,0.0
433,33,male,2,own,little,,2058,24,repairs,0,0.0,1.0,0.0,0.2741090143877264,0.8996835139926408,0.0,0.0,0.0,0.0,0.2741090143877264,0.0
434,25,male,2,own,little,little,2136,9,furniture/equipment,0,0.0,1.0,0.0,0.1923480081841216,0.929605831042637,0.0,0.0,0.0,0.0,0.1923480081841216,0.0
435,25,male,2,own,,moderate,1484,12,radio/TV,1,1.0,0.0,0.0,0.8757861626039978,0.6794859500606172,0.0,0.0,0.6794859500606172,0.0,0.0,0.0
436,23,male,1,rent,quite rich,,660,6,repairs,0,0.0,0.0,1.0,1.0,0.3633835237888622,0.0,0.0,0.0,1.0,0.0,0.3633835237888622
437,37,female,2,own,rich,,1287,24,car,0,0.0,0.0,1.0,1.0,0.6039129185369088,0.0,0.0,0.0,1.0,0.0,0.6039129185369088
438,65,male,0,own,little,little,3394,42,repairs,0,0.0,1.0,0.0,0.0,0.5878009016638339,0.6501285731961103,0.0,0.0,0.0,0.0,0.0
439,26,female,0,own,little,rich,609,12,business,1,0.0,1.0,0.0,1.0,0.3438189318715569,0.0,0.0,0.0,0.0,1.0,0.0
440,39,male,3,own,little,,1884,12,car,0,0.0,1.0,0.0,0.45649895130346024,0.8329337298041877,0.0,0.0,0.0,0.0,0.45649895130346024,0.0
441,30,female,2,own,little,little,1620,12,furniture/equipment,0,0.0,1.0,0.0,0.7332285107618149,0.7316581951734312,0.0,0.0,0.0,0.0,0.7332285107618149,0.0
442,29,male,2,own,little,moderate,2629,20,vacation/others,0,0.0,1.0,0.0,0.0,0.8812697804234124,0.18726365137663672,0.0,0.0,0.0,0.0,0.0
443,41,male,1,own,little,,719,12,education,1,0.0,1.0,0.0,1.0,0.3860170713010388,0.0,0.0,0.0,0.0,1.0,0.0
444,30,female,3,own,little,moderate,5096,48,furniture/equipment,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
445,41,female,1,rent,,,1244,9,education,0,1.0,0.0,0.0,1.0,0.587417282214475,0.0,0.0,0.587417282214475,0.0,0.0,0.0
446,34,female,2,own,little,little,1842,36,car,1,0.0,1.0,0.0,0.5005241084900166,0.8168217129311128,0.0,0.0,0.0,0.0,0.5005241084900166,0.0
447,35,male,2,own,little,moderate,2576,7,radio/TV,0,0.0,1.0,0.0,0.0,0.9016016112394355,0.15519588555123529,0.0,0.0,0.0,0.0,0.0
448,55,female,3,own,,rich,1424,12,furniture/equipment,0,1.0,0.0,0.0,0.9386792442990783,0.6564687830990816,0.0,0.0,0.6564687830990816,0.0,0.0,0.0
449,61,male,2,own,rich,moderate,1512,15,repairs,1,0.0,0.0,1.0,0.8464360578129602,0.6902272946426672,0.0,0.0,0.0,0.8464360578129602,0.0,0.6902272946426672
450,30,male,3,own,,,11054,36,car,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
451,29,female,2,own,little,,518,6,radio/TV,0,0.0,1.0,0.0,1.0,0.3089095619798946,0.0,0.0,0.0,0.0,1.0,0.0
452,34,male,2,own,little,,2759,12,furniture/equipment,0,0.0,1.0,0.0,0.0,0.831399252006752,0.265920435476678,0.0,0.0,0.0,0.0,0.0
453,35,male,3,own,little,,2670,24,car,0,0.0,1.0,0.0,0.0,0.8655413829996964,0.21207079097741896,0.0,0.0,0.0,0.0,0.0
454,31,male,2,own,little,little,4817,24,car,1,0.0,1.0,0.0,0.0,0.041910425226082126,1.0,0.0,0.0,0.0,0.0,0.0
455,29,female,3,own,little,,2679,24,car,0,0.0,1.0,0.0,0.0,0.862088807955466,0.21751626064588336,0.0,0.0,0.0,0.0,0.0
456,36,male,2,rent,little,little,3905,11,car,0,0.0,1.0,0.0,0.0,0.3917713630414227,0.9593102399278111,0.0,0.0,0.0,0.0,0.0
457,35,male,2,free,little,little,3386,12,car,1,0.0,1.0,0.0,0.0,0.5908698572587053,0.6452881557130309,0.0,0.0,0.0,0.0,0.0
458,27,female,2,own,little,little,343,6,domestic appliances,0,0.0,1.0,0.0,1.0,0.24177615834208255,0.0,0.0,0.0,0.0,1.0,0.0
459,32,male,2,own,little,,4594,18,radio/TV,0,0.0,1.0,0.0,0.0,0.12745756243312256,1.0,0.0,0.0,0.0,0.0,0.0
460,37,male,2,own,little,little,3620,36,furniture/equipment,0,0.0,1.0,0.0,0.0,0.5011029061087167,0.7868703670931052,0.0,0.0,0.0,0.0,0.0
461,36,male,2,own,little,little,1721,15,car,0,0.0,1.0,0.0,0.6273584899084292,0.7704037595586828,0.0,0.0,0.0,0.0,0.6273584899084292,0.0
462,34,female,3,rent,little,moderate,3017,12,furniture/equipment,0,0.0,1.0,0.0,0.0,0.732425434072149,0.42202389930599066,0.0,0.0,0.0,0.0,0.0
463,38,male,2,own,,moderate,754,12,education,0,1.0,0.0,0.0,1.0,0.39944375202860116,0.0,0.0,0.39944375202860116,0.0,0.0,0.0
464,34,male,2,own,little,,1950,18,business,0,0.0,1.0,0.0,0.38731656143887155,0.8582526134618769,0.0,0.0,0.0,0.0,0.38731656143887155,0.0
465,63,male,2,own,little,little,2924,24,car,0,0.0,1.0,0.0,0.0,0.7681020428625291,0.3657540460651919,0.0,0.0,0.0,0.0,0.0
466,29,female,1,rent,little,little,1659,24,radio/TV,1,0.0,1.0,0.0,0.6923480076600126,0.7466193536984294,0.0,0.0,0.0,0.0,0.6923480076600126,0.0
467,32,male,2,own,,,7238,48,radio/TV,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
468,26,female,2,own,little,,2764,33,business,0,0.0,1.0,0.0,0.0,0.8294811547599573,0.26894569640360266,0.0,0.0,0.0,0.0,0.0
469,35,male,1,own,little,,4679,24,car,0,0.0,1.0,0.0,0.0,0.09484990923761383,1.0,0.0,0.0,0.0,0.0,0.0
470,22,male,2,rent,moderate,moderate,3092,24,radio/TV,1,0.0,0.0,1.0,0.0,0.7036539753702296,0.4674028132098606,0.0,0.0,0.0,0.0,0.7036539753702296
471,23,female,2,own,little,little,448,6,education,1,0.0,1.0,0.0,1.0,0.28205620052476976,0.0,0.0,0.0,0.0,1.0,0.0
472,28,male,1,own,little,little,654,9,car,1,0.0,1.0,0.0,1.0,0.36108180709270854,0.0,0.0,0.0,0.0,1.0,0.0
473,36,male,3,own,,,1238,6,education,0,1.0,0.0,0.0,1.0,0.5851155655183214,0.0,0.0,0.5851155655183214,0.0,0.0,0.0
474,33,male,2,own,little,moderate,1245,18,radio/TV,1,0.0,1.0,0.0,1.0,0.5878009016638339,0.0,0.0,0.0,0.0,1.0,0.0
475,26,female,2,rent,little,little,3114,18,furniture/equipment,1,0.0,1.0,0.0,0.0,0.6952143474843332,0.48071396128832916,0.0,0.0,0.0,0.0,0.0
476,24,male,2,own,quite rich,,2569,39,car,0,0.0,0.0,1.0,0.0,0.904286947384948,0.15096052025354073,0.0,0.0,0.0,0.0,0.904286947384948
477,25,male,2,own,little,rich,5152,24,radio/TV,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
478,39,male,1,own,moderate,moderate,1037,12,business,0,0.0,0.0,1.0,1.0,0.5080080561971773,0.0,0.0,0.0,1.0,0.0,0.5080080561971773
479,44,male,2,own,little,little,1478,15,furniture/equipment,0,0.0,1.0,0.0,0.8820754707735058,0.6771842333644638,0.0,0.0,0.0,0.0,0.8820754707735058,0.0
480,23,female,1,own,little,moderate,3573,12,radio/TV,0,0.0,1.0,0.0,0.0,0.5191330202285862,0.7584329143800133,0.0,0.0,0.0,0.0,0.0
481,26,male,2,own,little,moderate,1201,24,car,0,0.0,1.0,0.0,1.0,0.5709216458920412,0.0,0.0,0.0,0.0,1.0,0.0
482,57,female,2,rent,rich,little,3622,30,furniture/equipment,0,0.0,0.0,1.0,0.0,0.5003356672099988,0.788080471463875,0.0,0.0,0.0,0.0,0.5003356672099988
483,30,female,2,own,rich,,960,15,furniture/equipment,0,0.0,0.0,1.0,1.0,0.47846935859653994,0.0,0.0,0.0,1.0,0.0,0.47846935859653994
484,44,male,2,own,quite rich,,1163,12,car,0,0.0,0.0,1.0,1.0,0.5563441068164019,0.0,0.0,0.0,1.0,0.0,0.5563441068164019
485,47,male,3,own,little,moderate,1209,6,car,1,0.0,1.0,0.0,1.0,0.5739906014869125,0.0,0.0,0.0,0.0,1.0,0.0
486,52,male,2,own,little,,3077,12,radio/TV,0,0.0,1.0,0.0,0.0,0.7094082671106134,0.4583270304290866,0.0,0.0,0.0,0.0,0.0
487,62,female,2,free,little,,3757,24,car,0,0.0,1.0,0.0,0.0,0.4485470415465438,0.8697625164908409,0.0,0.0,0.0,0.0,0.0
488,35,male,1,rent,moderate,,1418,10,car,0,0.0,0.0,1.0,0.9449685524685865,0.6541670664029281,0.0,0.0,0.0,0.9449685524685865,0.0,0.6541670664029281
489,26,male,2,rent,little,,3518,6,car,0,0.0,1.0,0.0,0.0,0.540232089943327,0.725155044183842,0.0,0.0,0.0,0.0,0.0
490,26,male,2,own,little,,1934,12,radio/TV,0,0.0,1.0,0.0,0.40408804989089303,0.852114702272134,0.0,0.0,0.0,0.0,0.40408804989089303,0.0
491,42,female,3,free,little,moderate,8318,27,business,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
492,27,female,2,own,moderate,,1237,6,radio/TV,0,0.0,0.0,1.0,1.0,0.5847319460689625,0.0,0.0,0.0,1.0,0.0,0.5847319460689625
493,38,male,2,own,,moderate,368,6,radio/TV,0,1.0,0.0,0.0,1.0,0.25136664457605573,0.0,0.0,0.25136664457605573,0.0,0.0,0.0
494,39,male,1,rent,little,little,2122,12,car,0,0.0,1.0,0.0,0.2070230605796404,0.9242351587516121,0.0,0.0,0.0,0.0,0.2070230605796404,0.0
495,20,male,2,own,,little,2996,24,furniture/equipment,1,1.0,0.0,0.0,0.0,0.7404814425086865,0.4093178034129071,0.4093178034129071,0.7404814425086865,0.0,0.0,0.0
496,29,male,3,rent,moderate,moderate,9034,36,furniture/equipment,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
497,40,male,2,own,little,,1585,24,furniture/equipment,0,0.0,1.0,0.0,0.769916141750612,0.7182315144458689,0.0,0.0,0.0,0.0,0.769916141750612,0.0
498,32,male,1,own,little,moderate,1301,18,radio/TV,0,0.0,1.0,0.0,1.0,0.6092835908279337,0.0,0.0,0.0,0.0,1.0,0.0
499,28,male,2,own,moderate,rich,1323,6,car,0,0.0,0.0,1.0,1.0,0.6177232187138302,0.0,0.0,0.0,1.0,0.0,0.6177232187138302
500,27,female,2,own,little,little,3123,24,car,1,0.0,1.0,0.0,0.0,0.6917617724401028,0.48615943095679354,0.0,0.0,0.0,0.0,0.0
501,42,male,2,free,little,little,5493,36,car,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
502,49,male,2,own,moderate,rich,1126,9,radio/TV,0,0.0,0.0,1.0,1.0,0.5421501871901218,0.0,0.0,0.0,1.0,0.0,0.5421501871901218
503,38,male,2,own,moderate,moderate,1216,24,radio/TV,1,0.0,0.0,1.0,1.0,0.5766759376324251,0.0,0.0,0.0,1.0,0.0,0.5766759376324251
504,24,female,2,rent,little,little,1207,24,car,1,0.0,1.0,0.0,1.0,0.5732233625881947,0.0,0.0,0.0,0.0,1.0,0.0
505,27,male,1,own,,,1309,10,car,1,1.0,0.0,0.0,1.0,0.6123525464228052,0.0,0.0,0.6123525464228052,0.0,0.0,0.0
506,36,male,2,own,quite rich,rich,2360,15,car,0,0.0,0.0,1.0,0.0,0.9844634123009635,0.02450461350808978,0.0,0.0,0.0,0.0,0.9844634123009635
507,34,male,3,own,moderate,moderate,6850,15,car,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
508,28,male,2,own,little,,1413,24,radio/TV,0,0.0,1.0,0.0,0.9502096426098432,0.6522489691561335,0.0,0.0,0.0,0.0,0.9502096426098432,0.0
509,45,male,3,own,moderate,,8588,39,car,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,26,male,2,own,little,little,759,12,car,1,0.0,1.0,0.0,1.0,0.40136184927539587,0.0,0.0,0.0,0.0,1.0,0.0
511,32,male,3,free,little,,4686,36,car,0,0.0,1.0,0.0,0.0,0.09216457309210135,1.0,0.0,0.0,0.0,0.0,0.0
512,26,male,2,rent,little,rich,2687,15,business,0,0.0,1.0,0.0,0.0,0.8590198523605946,0.22235667812896281,0.0,0.0,0.0,0.0,0.0
513,20,male,2,rent,little,moderate,585,12,radio/TV,0,0.0,1.0,0.0,1.0,0.33461206508694274,0.0,0.0,0.0,0.0,1.0,0.0
514,54,male,2,own,,,2255,24,car,0,1.0,0.0,0.0,0.06761006282221167,0.9752565455163492,0.0,0.0,0.9752565455163492,0.0,0.0,0.0
515,37,female,2,own,little,little,609,6,car,0,0.0,1.0,0.0,1.0,0.3438189318715569,0.0,0.0,0.0,0.0,1.0,0.0
516,40,male,1,own,little,little,1361,6,car,0,0.0,1.0,0.0,1.0,0.6323007577894693,0.0,0.0,0.0,0.0,1.0,0.0
517,23,female,2,rent,little,,7127,36,furniture/equipment,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
518,43,male,2,own,moderate,little,1203,6,car,0,0.0,0.0,1.0,1.0,0.5716888847907591,0.0,0.0,0.0,1.0,0.0,0.5716888847907591
519,36,male,2,free,,,700,6,radio/TV,0,1.0,0.0,0.0,1.0,0.37872830176321914,0.0,0.0,0.37872830176321914,0.0,0.0,0.0
520,44,male,2,free,little,,5507,24,repairs,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
521,24,female,2,own,little,little,3190,18,radio/TV,1,0.0,1.0,0.0,0.0,0.6660592693330548,0.526697927377584,0.0,0.0,0.0,0.0,0.0
