sample_id,fuzzy_risk_score,actual_default,predicted_default
1932,0.8383051182856198,0,0
1933,0.17128111718275663,1,1
1934,0.14526536846124474,1,1
1935,0.8620546523694221,0,0
1936,0.1413848631239936,0,1
1937,0.13616359953286783,1,0
1938,0.1411841837569097,0,0
1939,0.13393458393458393,1,1
1940,0.17301587301587307,0,0
1941,0.13333333333333333,0,0
1942,0.13334380149998348,0,0
1943,0.5,0,0
1944,0.13333333333333333,0,0
1945,0.1545405213691721,0,0
1946,0.8317070272924059,1,1
1947,0.1381947587516349,0,0
1948,0.13393458393458393,0,1
1949,0.8356669249978471,0,0
1950,0.13333333333333333,0,0
1951,0.8286271306399295,0,0
1952,0.18777777777777774,1,1
1953,0.13338916712119542,0,0
1954,0.13333333333333333,0,0
1955,0.5,0,0
1956,0.5,0,0
1957,0.5,0,0
1958,0.8397670179182789,0,0
1959,0.8314010266683363,0,1
1960,0.5,0,0
1961,0.8654069035021419,0,0
1962,0.5,0,0
1963,0.14405962755549906,0,0
1964,0.13339290818636867,0,0
1965,0.16554671629428644,0,0
1966,0.8562093797276854,0,0
1967,0.1355916892502258,0,0
1968,0.5,0,0
1969,0.8382584981279331,1,0
1970,0.1809851808910955,0,0
1971,0.8285401512918757,0,0
1972,0.1341835782039264,0,0
1973,0.8571003401360545,1,1
1974,0.14433489490255202,0,0
1975,0.1333806307781635,0,0
1976,0.13552427500814596,0,0
1977,0.5,0,0
1978,0.13974496542598205,0,0
1979,0.1828818677668213,1,1
1980,0.8334024927254476,0,0
1981,0.13333333333333333,0,0
1982,0.17862957300295257,0,0
1983,0.5,0,0
1984,0.18836689012925395,0,0
1985,0.13333333333333333,0,0
1986,0.13951057395232527,0,0
1987,0.19044336307110016,1,1
1988,0.13333333333333333,0,0
1989,0.5,0,0
1990,0.1689529050816022,0,1
1991,0.5,0,0
1992,0.1341619223659889,0,0
1993,0.13333333333333333,1,0
1994,0.1333397554446499,0,0
1995,0.8549121009236874,0,1
1996,0.13812260536398466,1,1
1997,0.5,1,0
1998,0.17278933502646535,0,0
1999,0.8082772442588729,1,0
2000,0.13523916372928427,0,0
2001,0.8508922409543522,0,0
2002,0.8289961813254497,1,1
2003,0.49999999999999994,1,1
2004,0.1372406210357476,0,0
2005,0.8541353383458649,0,0
2006,0.1368545873184555,0,0
2007,0.13333333333333333,0,0
2008,0.15443793989880703,0,0
2009,0.17757068145177154,0,0
2010,0.13422957986777562,0,0
2011,0.1333337645571305,0,0
2012,0.15259942039424385,0,0
2013,0.19943735433109414,1,1
2014,0.8620546523694221,1,0
2015,0.13578473553605033,0,0
2016,0.13393458393458393,1,1
2017,0.5,1,1
2018,0.8613770491803275,1,0
2019,0.13393458393458393,0,1
2020,0.1355916892502258,0,0
2021,0.13363968368563717,0,0
2022,0.5,0,0
2023,0.13333333333333333,0,0
2024,0.1761904761904762,0,0
2025,0.7537073375136113,1,1
2026,0.1333347268557445,0,0
2027,0.1333367893621676,0,0
2028,0.843684500827358,0,0
2029,0.13492495706345384,0,0
2030,0.8356669249978471,0,0
2031,0.5,1,1
2032,0.15126788907212918,0,0
2033,0.5,1,1
2034,0.1338672264593722,0,0
2035,0.5,1,1
2036,0.5,0,0
2037,0.5,0,0
2038,0.15494079512748946,0,0
2039,0.13496501826537066,0,0
2040,0.1408349406652544,0,0
2041,0.14613399454921788,0,0
2042,0.16859897333166401,0,0
2043,0.1413848631239936,0,0
2044,0.14526536846124474,0,1
2045,0.5,0,0
2046,0.8177482228846599,0,0
2047,0.13333333333333333,0,0
2048,0.13384101292538522,1,0
2049,0.8666666666666665,0,0
2050,0.8030453632230085,0,0
2051,0.1417482065252643,0,0
2052,0.5,0,0
2053,0.13468310840686695,0,0
2054,0.14126221472065714,0,0
2055,0.5,0,0
2056,0.13345159162487313,0,0
2057,0.13410631864204078,0,0
2058,0.5,0,0
2059,0.5,1,0
2060,0.13393458393458393,0,1
2061,0.8518648542817101,1,0
2062,0.14274440676232125,0,0
2063,0.5,0,0
2064,0.818478704415384,0,0
2065,0.5,1,1
2066,0.8397670179182789,0,0
2067,0.13346347930643687,0,0
2068,0.13924530228900195,0,0
2069,0.13393458393458393,0,0
2070,0.1398983087916124,0,0
2071,0.1355916892502258,0,0
2072,0.5,0,0
2073,0.13333333333333333,1,0
2074,0.5,0,0
2075,0.13393458393458393,0,1
2076,0.13569322257918245,0,0
2077,0.8277767629379853,1,0
2078,0.19199939703468236,0,0
2079,0.3975919411576589,1,1
2080,0.859404337400306,0,0
2081,0.8030453632230085,1,1
2082,0.13644898228593186,0,0
2083,0.856037735849056,0,1
2084,0.1473067964086543,1,0
2085,0.15121243606149437,0,0
2086,0.5,0,0
2087,0.8541353383458649,1,1
2088,0.13333637096984946,0,0
2089,0.14295997408416403,0,0
2090,0.13604238155439166,0,0
2091,0.13454473150278892,0,0
2092,0.13336216101085996,1,0
2093,0.13393458393458393,0,1
2094,0.18427043071989557,0,0
2095,0.8541353383458649,0,0
2096,0.5,0,0
2097,0.16444049057753232,1,1
2098,0.5,0,0
2099,0.1402466677728002,0,0
2100,0.13393458393458393,0,1
2101,0.13522784200394855,1,0
2102,0.13333553243462432,0,0
2103,0.8639576184456083,0,0
2104,0.8356669249978471,0,0
2105,0.13333333333333333,0,0
2106,0.8397670179182789,0,0
2107,0.13375443877229473,0,0
2108,0.13604238155439166,0,0
2109,0.15897043267208183,1,0
2110,0.14526536846124474,0,1
2111,0.1365578472500904,0,0
2112,0.13479842424890529,0,0
2113,0.13393458393458393,0,1
2114,0.13393458393458393,0,0
2115,0.8663364374876161,0,1
2116,0.13558897552979746,1,0
2117,0.17301587301587307,0,0
2118,0.8541353383458649,1,0
2119,0.133367190030961,0,0
2120,0.5,1,1
2121,0.13333382221113235,0,0
2122,0.1355916892502258,0,0
2123,0.13333922525443606,0,0
2124,0.1333399577841972,1,0
2125,0.8030453632230085,0,0
2126,0.19695463677699027,0,0
2127,0.13333333333333333,0,0
2128,0.5,0,0
2129,0.8597533322271996,1,1
2130,0.1333937620350278,0,0
2131,0.18225177711534052,0,0
2132,0.1333619200131395,0,0
2133,0.136666807224682,0,0
2134,0.16298167013802065,0,0
2135,0.8474002188287906,1,0
2136,0.13342719331955769,0,0
2137,0.5,1,0
2138,0.5,0,0
2139,0.13333416458852868,0,0
2140,0.8097833825683945,0,0
2141,0.13364125592699375,0,0
2142,0.14910775904564721,1,0
2143,0.1798116751375715,0,0
2144,0.19314153225613054,1,1
2145,0.1333432241114361,0,0
2146,0.16821939072421838,0,1
2147,0.5,0,0
2148,0.13333333333333333,0,0
2149,0.1838383838383838,1,1
2150,0.5,0,0
2151,0.14475356071636106,0,0
2152,0.5,0,0
2153,0.13342612416615038,0,0
2154,0.13333333333333333,0,0
2155,0.5,1,1
2156,0.8314010266683363,0,0
2157,0.13334262744659042,0,0
2158,0.8579808104790513,0,1
2159,0.13393458393458393,0,0
2160,0.13506976563055048,0,0
2161,0.19195252569112756,0,0
2162,0.13334199580739947,0,0
2163,0.8314010266683363,0,0
2164,0.8620546523694221,1,0
2165,0.8364958983001479,0,0
2166,0.17597361488616545,1,1
2167,0.5,0,0
2168,0.5,1,1
2169,0.134965147935371,0,0
2170,0.13393458393458393,1,1
2171,0.13341452710161503,0,0
2172,0.15978835978835979,1,1
2173,0.1689778090082588,0,0
2174,0.1334867407765426,0,0
2175,0.16299439426734147,0,0
2176,0.8620546523694221,0,1
2177,0.8541353383458649,0,0
2178,0.8269841269841268,0,0
2179,0.5,0,0
2180,0.5,0,0
2181,0.17301587301587307,1,0
2182,0.13333333333333333,0,0
2183,0.13393458393458393,1,1
2184,0.5,0,0
2185,0.8620546523694221,0,0
2186,0.1357753365944561,0,0
2187,0.13333333333333333,0,0
2188,0.5,0,0
2189,0.8620546523694221,0,0
2190,0.13334606126078938,0,0
2191,0.8557735123089243,0,0
2192,0.13333333333333333,0,0
2193,0.15842600780234076,1,0
2194,0.8474002188287906,0,0
2195,0.5,0,0
2196,0.5,1,1
2197,0.13393458393458393,1,0
2198,0.13333693149107653,0,0
2199,0.5,0,0
2200,0.13356627522051376,0,0
2201,0.13346674540356662,0,0
2202,0.13357859722313697,0,0
2203,0.13408816425120773,1,0
2204,0.13393458393458393,0,1
2205,0.8506877767936232,1,1
2206,0.8626479322371696,0,1
2207,0.1525997811712098,0,0
2208,0.147689530350693,0,0
2209,0.5,0,1
2210,0.13333333333333333,1,0
2211,0.1355916892502258,0,1
2212,0.14949323965210162,0,0
2213,0.1333602552573885,0,0
2214,0.13496764074781564,0,0
2215,0.5,0,0
2216,0.1334080248058987,0,0
2217,0.13345959595959594,1,0
2218,0.5,0,0
2219,0.8620546523694221,1,0
2220,0.8356669249978471,0,0
2221,0.8620546523694221,0,0
2222,0.8620546523694221,0,0
2223,0.1338155341428532,0,0
2224,0.13333333333333333,0,0
2225,0.5,0,0
2226,0.19695463677699027,1,1
2227,0.5,0,0
2228,0.8620546523694221,0,0
2229,0.13594118816023967,0,0
2230,0.13812260536398466,0,1
2231,0.805987092893357,0,0
2232,0.13343412582593536,0,0
2233,0.8244145083416987,0,0
2234,0.14079222101151634,0,0
2235,0.5,0,0
2236,0.5,0,0
2237,0.8620546523694221,0,0
2238,0.17089979606126066,0,0
2239,0.8654069035021419,0,0
2240,0.8370279507513172,1,1
2241,0.15091092853928023,0,0
2242,0.8030453632230085,1,0
2243,0.8508922409543522,0,0
2244,0.13393458393458393,0,0
2245,0.1413848631239936,0,1
2246,0.16742554831393813,0,0
2247,0.8538227136477639,0,1
2248,0.8643072490555639,1,1
2249,0.14315138986644796,0,0
2250,0.13333604420849562,1,0
2251,0.1428046384898563,0,0
2252,0.1373419793396828,0,0
2253,0.16314239155619853,0,0
2254,0.17647133095662504,1,1
2255,0.5,0,1
2256,0.17984416049899932,0,0
2257,0.5,0,0
2258,0.5,0,0
2259,0.5,0,0
2260,0.5,1,0
2261,0.13812260536398466,0,1
2262,0.8620546523694221,0,0
2263,0.5,0,1
2264,0.8129511914055242,0,0
2265,0.13333333333333333,1,0
2266,0.5,0,0
2267,0.1355916892502258,0,0
2268,0.5,0,0
2269,0.808047474308872,0,0
2270,0.8030453632230085,0,0
2271,0.81836990974189,1,1
2272,0.1355916892502258,0,0
2273,0.17757068145177154,1,0
2274,0.1355916892502258,1,0
2275,0.5,1,0
2276,0.8090037725962799,0,0
2277,0.13385834702981916,0,0
2278,0.13393458393458393,0,1
2279,0.13333363288400732,0,0
2280,0.1653846153846154,0,1
2281,0.8013469418575384,1,1
2282,0.5,1,1
2283,0.5,0,0
2284,0.5,0,0
2285,0.18829356590796276,0,0
2286,0.5,0,0
2287,0.13446877166571813,0,0
2288,0.5,0,0
2289,0.14699301983809257,0,0
2290,0.8030453632230085,0,0
2291,0.154537278426359,0,0
2292,0.8269841269841268,0,0
2293,0.13396452199982867,0,0
2294,0.18717038040448622,0,0
2295,0.15852227275188135,1,0
2296,0.5,0,0
2297,0.5,0,1
2298,0.5,1,1
2299,0.1413848631239936,1,1
2300,0.5,0,1
2301,0.13333333333333333,0,0
2302,0.13383481820461876,0,0
2303,0.84027463686552,1,1
2304,0.13393458393458393,0,1
2305,0.8620546523694221,0,1
2306,0.8129511914055242,0,0
2307,0.13363547874453716,0,0
2308,0.13373659008028668,0,0
2309,0.13335289955747656,0,0
2310,0.8169872841874494,0,1
2311,0.13363952745342053,0,0
2312,0.8541353383458649,0,0
2313,0.5,0,0
2314,0.13393458393458393,1,1
2315,0.1413848631239936,0,1
2316,0.5,1,1
2317,0.808047474308872,0,1
2318,0.18687027284529678,1,0
2319,0.15104843752232758,0,0
2320,0.1620818554749133,0,0
2321,0.13436930083103996,0,0
2322,0.8474002188287906,0,0
2323,0.1413848631239936,0,1
2324,0.8443579709608575,0,0
2325,0.13333333333333333,0,0
2326,0.8639576184456083,1,0
2327,0.5,0,0
2328,0.13333333333333333,0,0
2329,0.5,0,0
2330,0.14222383967343688,0,0
2331,0.13393458393458393,0,1
2332,0.13333333333333333,0,0
2333,0.18549193392663288,1,1
2334,0.5,0,0
2335,0.5,0,0
2336,0.5,1,1
2337,0.5,0,0
2338,0.13354250416506472,1,0
2339,0.5,0,0
2340,0.8541353383458649,1,1
2341,0.8418684893475773,0,1
2342,0.1434082303744535,0,0
2343,0.5,0,0
2344,0.13333637837200601,0,0
2345,0.1402466677728002,1,0
2346,0.13390023506788634,0,0
2347,0.13333850931677016,1,0
2348,0.18777777777777774,0,0
2349,0.8333867916857238,1,0
2350,0.14727117532594994,0,0
2351,0.13393458393458393,0,1
2352,0.13443448208687184,0,0
2353,0.1413848631239936,0,0
2354,0.13333333333333333,0,0
2355,0.13455096986497117,0,0
2356,0.5,0,0
2357,0.13345192705382813,0,0
2358,0.13538654531861055,0,0
2359,0.13393458393458393,0,1
2360,0.5,0,0
2361,0.1347914996528364,0,0
2362,0.1410479289069574,0,0
2363,0.5,0,0
2364,0.13333333333333333,1,0
2365,0.13393458393458393,0,1
2366,0.8508922409543522,0,0
2367,0.1862327953373683,0,1
2368,0.5,0,0
2369,0.8620546523694221,0,0
2370,0.5,0,0
2371,0.17370429717035346,0,0
2372,0.13405202608419578,0,0
2373,0.8620546523694221,1,1
2374,0.5,1,1
2375,0.16515015126088797,0,0
2376,0.13333489683620858,0,0
2377,0.8666666666666665,0,0
2378,0.8597533322271996,1,0
2379,0.13488292936300933,0,0
2380,0.8620546523694221,0,0
2381,0.13333920668769741,0,0
2382,0.13334247040228106,0,0
2383,0.8654069035021419,0,1
2384,0.8224293185482285,0,0
2385,0.8314010266683363,1,1
2386,0.5,0,0
2387,0.13344528981283596,0,0
2388,0.13496206303724928,0,0
2389,0.13393458393458393,0,1
2390,0.8620546523694221,0,0
2391,0.13333333333333333,0,0
2392,0.5,0,0
2393,0.8654069035021419,1,0
2394,0.13334077750206783,1,0
2395,0.13393458393458393,0,0
2396,0.8474926848438077,0,1
2397,0.14529136473429952,0,0
2398,0.13334077750206783,0,0
2399,0.1350724079410466,0,0
2400,0.13333333333333333,1,0
2401,0.5,1,1
2402,0.4083611352998805,1,1
2403,0.5,0,0
2404,0.14289965986394554,0,0
2405,0.13335588210607247,0,0
2406,0.13393458393458393,0,1
2407,0.14156764640079084,0,0
2408,0.4999999999999997,1,1
2409,0.5,0,0
2410,0.13812260536398466,0,1
2411,0.13393458393458393,0,1
2412,0.13333541859133186,0,0
2413,0.5,0,0
2414,0.5,0,1
2415,0.19695463677699027,1,0
2416,0.13379945455116726,0,0
2417,0.1725704578425461,0,1
2418,0.5,1,0
2419,0.15919179268611047,0,0
2420,0.5,1,0
2421,0.15399166360659955,1,1
2422,0.13351169759781473,0,0
2423,0.13913261897531318,0,0
2424,0.5000000000000001,0,1
2425,0.1333342996006983,0,0
2426,0.13333410063372453,0,0
2427,0.13393458393458393,1,1
2428,0.13781689179551823,1,0
2429,0.13333346838895502,1,0
2430,0.13393458393458393,0,0
2431,0.8544171287738758,1,1
2432,0.13393458393458393,1,0
2433,0.5,1,1
2434,0.5,1,1
2435,0.13333333333333333,0,0
2436,0.13393458393458393,0,1
2437,0.13364816468809163,0,0
2438,0.13661381621248864,0,0
2439,0.5,0,1
2440,0.13849145600920615,0,0
2441,0.1333357192493698,0,0
2442,0.13393458393458393,1,1
2443,0.8635038455431712,0,1
2444,0.13581656167291978,0,0
2445,0.8541353383458649,0,0
2446,0.18704880859447592,0,0
2447,0.13393458393458393,0,1
2448,0.19264608326841523,0,1
2449,0.13448823082763858,0,0
2450,0.4083611352998805,1,1
2451,0.1334899301820616,0,0
2452,0.5,0,0
2453,0.1355916892502258,0,0
2454,0.5,1,1
2455,0.5,0,0
2456,0.843684500827358,0,0
2457,0.5,1,1
2458,0.18840356107110265,0,0
2459,0.13470618929297495,0,0
2460,0.133345885945366,0,0
2461,0.13370805968822239,0,0
2462,0.8069939317195127,0,1
2463,0.5,1,1
2464,0.8129511914055242,0,1
2465,0.8541353383458649,0,1
2466,0.13381283783893877,0,0
2467,0.1333365842413387,0,0
2468,0.13556588213996593,0,0
2469,0.13621242476976772,0,0
2470,0.1545344409830391,0,1
2471,0.8191516835795735,1,1
2472,0.13634076395668437,0,0
2473,0.1525997811712098,0,0
2474,0.8654069035021419,0,0
2475,0.8030453632230085,0,0
2476,0.13509946910286466,0,0
2477,0.13333333333333333,0,0
2478,0.13333333333333333,0,0
2479,0.8620546523694221,0,0
2480,0.5,1,1
2481,0.15177950489349454,0,0
2482,0.5,0,0
2483,0.8474002188287906,0,0
2484,0.13333333333333333,0,0
2485,0.83634114713217,0,0
2486,0.1351261438272292,0,0
2487,0.8269841269841268,0,0
2488,0.8620546523694221,0,0
2489,0.13422676196861907,0,0
2490,0.18342191731924187,0,0
2491,0.13812260536398466,0,1
2492,0.8620546523694221,0,0
2493,0.1374375887964527,0,0
2494,0.1355916892502258,1,0
2495,0.13338445624437267,0,0
2496,0.8129511914055242,0,0
2497,0.5,0,0
2498,0.13566790702504145,0,0
2499,0.14526536846124474,0,1
2500,0.13333333333333333,1,0
2501,0.5,0,0
2502,0.5,0,0
2503,0.18582407288771033,0,0
2504,0.8209525521067698,0,0
2505,0.5,0,1
2506,0.14559454991203402,0,0
2507,0.822290976742236,0,0
2508,0.5,0,0
2509,0.5,0,0
2510,0.5,0,0
2511,0.5,1,0
2512,0.13343537798096716,0,0
2513,0.13333333333333333,0,0
2514,0.15069035550360635,0,1
2515,0.14507514162468854,0,0
2516,0.5,1,0
2517,0.8394696485622998,1,1
2518,0.8175461644212266,1,1
2519,0.5,0,0
2520,0.13333333333333333,0,0
2521,0.5,1,1
2522,0.1355916892502258,0,0
2523,0.13494303320430076,0,0
2524,0.13393458393458393,0,1
2525,0.15567912196325076,0,0
2526,0.13335289955747656,0,0
2527,0.13333333333333333,0,0
2528,0.15532446068197633,0,0
2529,0.13451325444505127,0,0
2530,0.13333333333333333,0,0
2531,0.5,0,1
2532,0.5,1,1
2533,0.5,0,1
2534,0.14482269524458943,0,0
2535,0.13929472667882636,0,0
2536,0.5,0,0
2537,0.8620546523694221,0,0
2538,0.5,0,0
2539,0.5,0,0
2540,0.13830785565672182,0,0
2541,0.1838383838383838,0,0
2542,0.1355916892502258,0,1
2543,0.5,0,0
2544,0.1776063498895622,0,0
2545,0.13603375433726575,0,0
2546,0.8405153359589446,0,1
2547,0.8508922409543522,1,1
2548,0.13425409141454808,0,0
2549,0.5,1,0
2550,0.15263099683137793,1,1
2551,0.8114959623216113,0,1
2552,0.13393458393458393,0,1
2553,0.13333333333333333,1,0
2554,0.17138736212131142,1,1
2555,0.8620546523694221,1,1
2556,0.8039399119575273,1,1
2557,0.5,0,0
2558,0.19233306781190948,1,1
2559,0.1474625184324117,0,0
2560,0.808047474308872,0,0
2561,0.13393458393458393,1,1
2562,0.19447093192913878,0,0
2563,0.13346973365617434,0,0
2564,0.8597533322271996,0,1
2565,0.13333333333333333,1,0
2566,0.1653846153846154,0,1
2567,0.1413848631239936,0,1
2568,0.13346973365617434,0,0
2569,0.18563013812140772,0,0
2570,0.13334929113089347,0,0
2571,0.1650837899601566,0,0
2572,0.5,0,0
2573,0.13333833873992015,0,0
2574,0.8474002188287906,1,1
2575,0.8443999857834648,0,0
2576,0.1774424030329543,1,1
2577,0.1333766275020588,0,0
2578,0.5,0,0
2579,0.18851360917830767,0,1
2580,0.8087134187810615,0,0
2581,0.134944265875238,0,0
2582,0.1338054197682088,0,0
2583,0.8541353383458649,0,0
2584,0.15064373457733718,1,0
2585,0.1774424030329543,0,1
2586,0.13334311058232534,0,0
2587,0.8620546523694221,0,0
2588,0.8314010266683363,0,1
2589,0.5000000000000002,1,1
2590,0.8269841269841268,0,0
2591,0.17490484335613965,0,0
2592,0.13333385410525303,0,0
2593,0.816230291389283,0,0
2594,0.14858122558297324,0,0
2595,0.13333634798553493,0,0
2596,0.190215608175595,0,0
2597,0.8620546523694221,1,1
2598,0.13333333333333333,0,0
2599,0.13812260536398466,0,1
2600,0.13347040071483038,0,0
2601,0.8192669408563158,0,0
2602,0.1333389017131523,0,0
2603,0.13333333333333333,1,0
2604,0.8659599876026653,1,1
2605,0.5,1,1
2606,0.5,1,0
2607,0.8535604585925114,0,1
2608,0.1920746771287794,0,1
2609,0.807517307707608,1,0
2610,0.8610133810997119,0,0
2611,0.1496732026143791,1,1
2612,0.1375970484566126,0,0
2613,0.5,0,0
2614,0.13421340792721215,0,0
2615,0.5,0,0
2616,0.1333401659637296,0,0
2617,0.8663364374876161,1,1
2618,0.13341303569976418,0,0
2619,0.13358058748403576,1,0
2620,0.14472769820511755,1,0
2621,0.14426511933847017,0,0
2622,0.156466285530488,0,0
2623,0.8654069035021419,1,0
2624,0.8663364374876161,0,1
2625,0.8314010266683363,0,0
2626,0.13333333333333333,0,0
2627,0.8629805633979547,1,0
2628,0.1413848631239936,0,1
2629,0.13335860551849982,0,0
2630,0.8568669436671469,0,0
2631,0.13337346437346437,0,0
2632,0.1739613526570048,0,0
2633,0.1339111826399831,0,0
2634,0.5,0,1
2635,0.16215458782580708,0,1
2636,0.16145415680926867,0,1
2637,0.13333333333333333,0,0
2638,0.5,0,0
2639,0.13353930062584016,0,0
2640,0.13734783584547358,0,0
2641,0.5,0,0
2642,0.17910038226835936,0,0
2643,0.5,1,0
2644,0.49999999999999994,1,1
2645,0.1541172689915281,0,0
2646,0.8597533322271996,1,1
2647,0.5,0,0
2648,0.1547112548898173,0,0
2649,0.8554698791329534,0,0
2650,0.5,0,0
2651,0.8620546523694221,1,0
2652,0.13339647749510763,0,0
2653,0.8314010266683363,0,1
2654,0.5,0,0
2655,0.14569891985753058,1,0
2656,0.13334929113089347,1,0
2657,0.14932499157177273,0,0
2658,0.13393458393458393,0,1
2659,0.13333333333333333,0,0
2660,0.18704880859447592,0,0
2661,0.8474002188287906,0,0
2662,0.5,0,0
2663,0.13333333333333333,0,0
2664,0.13360561377009975,0,0
2665,0.8409171462442074,0,0
2666,0.5,0,0
2667,0.19695463677699027,0,0
2668,0.18329274965800266,0,1
2669,0.13390753341137449,0,0
2670,0.13350487614289408,1,0
2671,0.1695305016315469,1,0
2672,0.13333333333333333,0,0
2673,0.1337207331517233,0,0
2674,0.5,0,0
2675,0.13346376095139234,0,0
2676,0.5,0,0
2677,0.5,0,0
2678,0.1664249363867685,0,0
2679,0.5,0,0
2680,0.5,0,0
2681,0.13333333333333333,0,0
2682,0.5,1,1
2683,0.13333333333333333,0,0
2684,0.1809317852282616,0,0
2685,0.1402466677728002,1,1
2686,0.13393458393458393,1,0
2687,0.1413848631239936,0,0
2688,0.13393458393458393,0,1
2689,0.5,0,0
2690,0.8526579467497042,0,1
2691,0.13333333333333333,0,0
2692,0.8357143513730892,0,1
2693,0.8611564625850341,1,0
2694,0.13339713830018674,0,0
2695,0.13335374619322765,0,0
2696,0.8233374115747992,0,0
2697,0.8541353383458649,0,1
2698,0.7046378874900497,0,0
2699,0.5,0,0
2700,0.19943735433109414,1,1
2701,0.13334171133433462,1,0
2702,0.5,0,0
2703,0.5,1,0
2704,0.8597533322271996,1,1
2705,0.13345434444713977,0,0
2706,0.8620546523694221,1,0
2707,0.8474002188287906,1,0
2708,0.133345885945366,0,0
2709,0.13812260536398466,1,1
2710,0.13340833333333332,0,0
2711,0.1352740558500214,0,0
2712,0.13393458393458393,1,1
2713,0.8474002188287906,0,0
2714,0.13336916346596628,1,0
2715,0.1471459660328059,0,0
2716,0.13832137569299888,0,0
2717,0.825342134056612,0,0
2718,0.5,0,0
2719,0.13333738880555723,0,0
2720,0.5,0,0
2721,0.8030453632230085,0,0
2722,0.1391629910992073,0,0
2723,0.13333333333333333,0,0
2724,0.18594875836364447,0,0
2725,0.8257506678239066,0,0
2726,0.1407588823998109,0,0
2727,0.8334077259327022,0,1
2728,0.1339563586050405,0,0
2729,0.1333354159661075,0,0
2730,0.833767201565558,0,1
2731,0.13393458393458393,0,1
2732,0.8654069035021419,0,1
2733,0.13333333333333333,0,0
2734,0.1333336146915829,0,0
2735,0.13333333333333333,0,0
2736,0.5,0,0
2737,0.8620546523694221,0,0
2738,0.1982501788191379,1,1
2739,0.19198240144022985,0,0
2740,0.13830524128157204,0,0
2741,0.1355916892502258,0,0
2742,0.18274577938280895,1,1
2743,0.8620546523694221,0,0
2744,0.8314010266683363,0,0
2745,0.5,0,0
2746,0.13393458393458393,0,1
2747,0.7247444676026485,0,0
2748,0.84149217428088,0,0
2749,0.13393458393458393,1,0
2750,0.1355916892502258,0,0
2751,0.13897987894086827,0,0
2752,0.13393458393458393,0,1
2753,0.8314010266683363,0,0
2754,0.13333333333333333,0,0
2755,0.8541353383458649,0,0
2756,0.1355916892502258,0,0
2757,0.1413848631239936,0,0
2758,0.13333510693177297,0,0
2759,0.5,0,1
2760,0.13872038567581155,0,0
2761,0.5,0,0
2762,0.14039057241490313,0,0
2763,0.18225177711534052,1,0
2764,0.13333333333333333,0,0
2765,0.8620546523694221,0,0
2766,0.13333333333333333,0,0
2767,0.13894647673271351,0,0
2768,0.14284514322362407,1,0
2769,0.17053634447509183,0,0
2770,0.1355916892502258,0,0
2771,0.8507043704228675,0,0
2772,0.13333333333333333,0,0
2773,0.8581596320766935,0,0
2774,0.8269841269841268,0,0
2775,0.13480595395618558,0,0
2776,0.1572807454025725,0,0
2777,0.14032301797819044,0,0
2778,0.16952803721723075,0,0
2779,0.13333605444894053,1,0
2780,0.13393458393458393,0,1
2781,0.17301587301587307,1,1
2782,0.18245383557877382,1,0
2783,0.5,0,1
2784,0.13343412582593536,0,0
2785,0.5,0,0
2786,0.13396782912610275,0,0
2787,0.13333333333333333,0,0
2788,0.15631549917264206,1,0
2789,0.5,0,1
2790,0.1453337097312481,0,0
2791,0.1333703851880595,1,0
2792,0.8185897496195876,1,1
2793,0.5,0,0
2794,0.15631549917264206,0,0
2795,0.1931065757014511,0,0
2796,0.5,0,0
2797,0.19586288416075667,1,1
2798,0.8509910479199576,0,0
2799,0.5,1,1
2800,0.5,1,0
2801,0.5,0,0
2802,0.13404907063197027,0,0
2803,0.5,1,1
2804,0.14193381615903228,0,0
2805,0.8663364374876161,0,0
2806,0.1355916892502258,0,0
2807,0.18225177711534052,1,0
2808,0.13393458393458393,0,1
2809,0.1385350173860556,0,0
2810,0.8571003401360545,1,0
2811,0.5,0,1
2812,0.13346973365617434,0,0
2813,0.8620546523694221,1,1
2814,0.1525997811712098,0,0
2815,0.1782915033601203,1,1
2816,0.13357420955017793,0,0
2817,0.5,0,0
2818,0.13333333333333333,1,0
2819,0.13336010887154454,0,0
2820,0.8620546523694221,0,0
2821,0.8620546523694221,0,0
2822,0.13334989368061068,0,0
2823,0.13393458393458393,1,0
2824,0.13439793512432122,0,0
2825,0.8450271509952421,0,0
2826,0.13333333333333333,0,0
2827,0.5,0,1
2828,0.5,1,1
2829,0.13596646390035486,1,0
2830,0.8639576184456083,1,0
2831,0.1386548523760505,0,0
2832,0.13752838762163053,0,0
2833,0.13489745072622727,0,0
2834,0.8541353383458649,1,1
2835,0.13374492333766896,0,0
2836,0.8477539000318376,0,0
2837,0.8620546523694221,1,1
2838,0.13358003767741114,0,0
2839,0.8474002188287906,1,1
2840,0.13339030868357657,0,0
2841,0.13433367906216087,0,0
2842,0.8030453632230085,0,0
2843,0.1496732026143791,0,1
2844,0.17236546442084716,0,1
2845,0.13393458393458393,0,1
2846,0.5,1,0
2847,0.8533741998296216,1,1
2848,0.8508922409543522,0,0
2849,0.5,0,0
2850,0.8620546523694221,1,0
2851,0.5,0,0
2852,0.1368006375457096,1,0
2853,0.8474002188287906,0,1
2854,0.1416587391846947,0,0
2855,0.8654069035021419,0,1
2856,0.5,0,0
2857,0.13333358238717924,0,0
2858,0.8269841269841268,0,0
2859,0.14896994879362763,0,0
2860,0.8172161089502985,0,0
2861,0.1771541235493459,0,1
